SMILES,VINA,QED,MULTI,Molecular Weight
CC1=C(C(=O)[C@@H](C)[C@H]2CC[C@H](c3nnc([C@@H]4CCCN(c5ccc6c(c5)C(=O)N=C6)C4)[nH]3)CC2)C2=CC(N3C(=O)[C@@H]4CCCC[C@H]4C3=O)=CCC2=N1,-9.914,0.33187689260971537,-3.8994335403462834,699.8560000000001
C[C@H]1NC(c2cccc(-c3cccc(C4=N[C@@H](C)N=N4)c3)c2)=NN1CC1=c2ccccc2=N[C@H]1N[C@H]1CCc2c(F)cccc21,-9.913,0.3130540250820469,-3.8983485249376852,596.7140000000003
O=C1N=NC(=O)c2cc(CN3NN=C(c4ccc(F)c(CCc5nc6c(CN7NC(=O)[C@@H]8CC=CC[C@H]8C7=O)cccc6c(=O)[nH]5)c4)N3)ccc21,-9.913,0.20152224963567392,-3.8983485249376852,688.6800000000003
O=C1NC(=O)[C@@]2(CCCN([C@@H]3C[C@@H](c4nnc([C@H]5CC[C@@H](N6C(=O)[C@H]7CCCC[C@@H]7C6=O)CC5)[nH]4)CN(c4ccc5c(c4)C(=O)N=C5)C3)C2)N1,-9.912,0.3168534480184617,-3.897263509529087,681.798
CC1=CC=C2NC(CCc3ccc4c(c3)C[C@H](N3N[C@@H](C)N[C@H]3c3cccc(N5CCC[C@H]5c5nc6cc(C)ccc6[nH]5)c3)O4)=CN2C1,-9.911,0.18464402820234055,-3.896178494120487,640.8360000000001
C[C@@H](c1nc(=O)c2ccccc2[nH]1)[C@H]1Cc2cc(N3CCC[C@H](c4nnc([C@@H]5CCCC[C@@H]5n5cnc6ccccc6c5=O)[nH]4)C3)ccc2NC1=O,-9.908999999999999,0.19328338612742116,-3.894008463303291,695.8280000000002
C[C@@]1(n2ncc3c(=O)[nH]cnc32)N=NC(c2cccc(-c3cccc(C4=NN[C@H](CC(=O)C[C@@H]5C(=O)Nc6ccccc65)N4)c3)c2)=N1,-9.907,0.2030635457475515,-3.891838432486093,625.6530000000001
O=C1N=NC(=O)c2cc(N3CC[C@@H]([C@@H]4CCC(F)(F)C4)[C@@H]3c3nc4cc(Cn5c(=O)[nH]c6ccccc6c5=O)ccc4[nH]3)ccc21,-9.905,0.2695276156582582,-3.889668401668896,623.6200000000001
C[C@H]1CC(=O)Nc2ccccc2N1Cc1ccc2c(=O)[nH]c(CC3=C[C@@H]4C(Cc5cccc(-c6ccc(=O)[nH]n6)c5)=CN=C4C=C3)nc2c1,-9.905,0.2090759600229919,-3.889668401668896,647.7390000000001
O=C([C@@H]1C=NN[C@@H]1c1c(F)cccc1F)N1CCC[C@@H]1c1nc2cc(C[C@@H]3COc4ccc(Cn5ncc6ccccc6c5=O)cc4C3)ccc2[nH]1,-9.896,0.21118961575907305,-3.8799032629915096,699.762
Cc1nc(N2CCCC2)ccc1NC(=O)C1=Cc2c3c(ccc2=N1)=C(C(=O)C1=CN2C=CN[C@@H]2C=C1)C=C[C@H]3NC1=NN=C(c2ccccc2)[C@H]1C,-9.892999999999999,0.3412219598386343,-3.8766482167657137,687.8080000000003
O=C1C[C@H](N2CCc3ccccc3C2)c2cc(N3CCC[C@H](c4nnc([C@@H]5CCC[C@H](C(=O)C[C@H]6OC(=O)c7ccccc76)C5)[nH]4)C3)ccc2N1,-9.89,0.2047356070939857,-3.873393170539918,684.8410000000001
